DATA LENGTH(steps) :
1823
STEP LENGTH(sec) :
0.010000

PCz,         PEL_Q0,      PEL_Qx,      PEL_Qy,      PEL_Qz,      WST,         RSP,         RSR,         RSY,         REP,         REY,         LSP,         LSR,         LSY,         LEP,         LEY
0.621000     0.999999     0.000837     0.000427     -0.000459    0.045956     -0.798594    -0.753651    0.411719     -1.037544    -1.075961    -0.921587    0.600137     -0.483796    -0.910527    0.351400    
0.621000     0.999999     0.000826     0.000693     -0.000560    0.045341     -0.790801    -0.750259    0.420955     -1.045123    -1.073027    -0.913517    0.596188     -0.489534    -0.916372    0.339384    
0.621000     0.999999     0.000813     0.000952     -0.000659    0.044707     -0.782688    -0.746978    0.430248     -1.052548    -1.069926    -0.905088    0.592337     -0.495170    -0.922109    0.326624    
0.621000     0.999999     0.000799     0.001202     -0.000760    0.044061     -0.774262    -0.743814    0.439612     -1.059817    -1.066654    -0.896299    0.588584     -0.500731    -0.927735    0.313069    
0.621000     0.999998     0.000783     0.001445     -0.000860    0.043403     -0.765533    -0.740773    0.449060     -1.066926    -1.063200    -0.887147    0.584934     -0.506243    -0.933250    0.298662    
0.621000     0.999998     0.000765     0.001680     -0.000961    0.042735     -0.756514    -0.737862    0.458602     -1.073875    -1.059562    -0.877630    0.581387     -0.511730    -0.938658    0.283364    
0.621000     0.999997     0.000745     0.001908     -0.001062    0.042060     -0.747214    -0.735086    0.468245     -1.080661    -1.055741    -0.867747    0.577944     -0.517215    -0.943961    0.267135    
0.621000     0.999997     0.000723     0.002128     -0.001164    0.041381     -0.737644    -0.732449    0.477996     -1.087282    -1.051734    -0.857497    0.574609     -0.522732    -0.949161    0.249954    
0.621000     0.999996     0.000698     0.002342     -0.001267    0.040703     -0.727813    -0.729955    0.487858     -1.093739    -1.047546    -0.846881    0.571382     -0.528308    -0.954263    0.231823    
0.621000     0.999996     0.000671     0.002550     -0.001371    0.040025     -0.717735    -0.727609    0.497845     -1.100027    -1.043177    -0.835899    0.568266     -0.533976    -0.959270    0.212762    
0.621000     0.999995     0.000641     0.002751     -0.001476    0.039354     -0.707423    -0.725416    0.507967     -1.106143    -1.038622    -0.824552    0.565263     -0.539771    -0.964185    0.192822    
0.621000     0.999994     0.000608     0.002946     -0.001581    0.038689     -0.696885    -0.723377    0.518233     -1.112083    -1.033874    -0.812845    0.562373     -0.545730    -0.969006    0.172075    
0.621000     0.999993     0.000573     0.003135     -0.001688    0.038037     -0.686134    -0.721496    0.528662     -1.117844    -1.028923    -0.800783    0.559597     -0.551893    -0.973733    0.150620    
0.621000     0.999993     0.000536     0.003319     -0.001796    0.037399     -0.675177    -0.719775    0.539266     -1.123419    -1.023747    -0.788372    0.556934     -0.558301    -0.978362    0.128564    
0.621000     0.999992     0.000495     0.003499     -0.001905    0.036779     -0.664025    -0.718213    0.550058     -1.128806    -1.018321    -0.775619    0.554382     -0.564989    -0.982884    0.106022    
0.621000     0.999991     0.000453     0.003673     -0.002015    0.036179     -0.652685    -0.716810    0.561057     -1.133995    -1.012616    -0.762537    0.551938     -0.572005    -0.987282    0.083108    
0.621000     0.999990     0.000408     0.003844     -0.002125    0.035600     -0.641169    -0.715564    0.572285     -1.138979    -1.006599    -0.749139    0.549596     -0.579375    -0.991538    0.059913    
0.621000     0.999989     0.000360     0.004011     -0.002236    0.035047     -0.629482    -0.714472    0.583747     -1.143753    -1.000236    -0.735443    0.547349     -0.587136    -0.995620    0.036519    
0.621000     0.999988     0.000311     0.004174     -0.002348    0.034522     -0.617629    -0.713528    0.595453     -1.148308    -0.993496    -0.721470    0.545188     -0.595309    -0.999494    0.012981    
0.621000     0.999988     0.000259     0.004333     -0.002460    0.034025     -0.605620    -0.712727    0.607415     -1.152633    -0.986346    -0.707243    0.543103     -0.603909    -1.003119    -0.010663   
0.621000     0.999987     0.000205     0.004490     -0.002572    0.033560     -0.593455    -0.712057    0.619622     -1.156721    -0.978752    -0.692788    0.541082     -0.612940    -1.006447    -0.034399   
0.621000     0.999986     0.000150     0.004644     -0.002683    0.033126     -0.581140    -0.711507    0.632069     -1.160559    -0.970676    -0.678135    0.539111     -0.622397    -1.009424    -0.058207   
0.621000     0.999985     0.000094     0.004796     -0.002794    0.032726     -0.568677    -0.711064    0.644739     -1.164131    -0.962075    -0.663316    0.537178     -0.632266    -1.011994    -0.082075   
0.621000     0.999984     0.000036     0.004946     -0.002904    0.032358     -0.556068    -0.710710    0.657609     -1.167424    -0.952897    -0.648360    0.535266     -0.642513    -1.014102    -0.105985   
0.621000     0.999982     -0.000023    0.005093     -0.003012    0.032025     -0.543307    -0.710426    0.670636     -1.170423    -0.943091    -0.633302    0.533360     -0.653097    -1.015693    -0.129897   
0.621000     0.999981     -0.000082    0.005239     -0.003118    0.031725     -0.530397    -0.710190    0.683789     -1.173104    -0.932603    -0.618174    0.531445     -0.663969    -1.016714    -0.153755   
0.621000     0.999980     -0.000141    0.005383     -0.003222    0.031459     -0.517329    -0.709978    0.697007     -1.175450    -0.921375    -0.603007    0.529503     -0.675064    -1.017118    -0.177483   
0.621000     0.999979     -0.000201    0.005525     -0.003323    0.031226     -0.504099    -0.709764    0.710237     -1.177436    -0.909354    -0.587832    0.527520     -0.686311    -1.016865    -0.200984   
0.621000     0.999978     -0.000260    0.005666     -0.003421    0.031023     -0.490699    -0.709521    0.723412     -1.179041    -0.896486    -0.572677    0.525481     -0.697636    -1.015920    -0.224149   
0.621000     0.999977     -0.000318    0.005806     -0.003515    0.030852     -0.477117    -0.709219    0.736455     -1.180241    -0.882717    -0.557566    0.523369     -0.708953    -1.014261    -0.246858   
0.621000     0.999976     -0.000375    0.005944     -0.003605    0.030708     -0.463348    -0.708831    0.749302     -1.181009    -0.868003    -0.542524    0.521174     -0.720184    -1.011872    -0.268989   
0.621000     0.999975     -0.000431    0.006080     -0.003691    0.030591     -0.449377    -0.708326    0.761861     -1.181324    -0.852294    -0.527566    0.518882     -0.731242    -1.008746    -0.290422   
0.621000     0.999973     -0.000484    0.006215     -0.003772    0.030499     -0.435196    -0.707676    0.774057     -1.181159    -0.835543    -0.512710    0.516483     -0.742053    -1.004888    -0.311046   
0.621000     0.999972     -0.000536    0.006348     -0.003849    0.030428     -0.420794    -0.706852    0.785809     -1.180493    -0.817705    -0.497962    0.513969     -0.752540    -1.000310    -0.330770   
0.621000     0.999971     -0.000584    0.006480     -0.003920    0.030379     -0.406161    -0.705828    0.797031     -1.179304    -0.798725    -0.483331    0.511334     -0.762643    -0.995032    -0.349507   
0.621000     0.999970     -0.000630    0.006609     -0.003985    0.030346     -0.391291    -0.704575    0.807647     -1.177574    -0.778553    -0.468818    0.508574     -0.772301    -0.989087    -0.367206   
0.621000     0.999969     -0.000673    0.006736     -0.004046    0.030329     -0.376179    -0.703072    0.817583     -1.175285    -0.757129    -0.454421    0.505690     -0.781469    -0.982514    -0.383824   
0.621000     0.999968     -0.000712    0.006861     -0.004100    0.030324     -0.360822    -0.701295    0.826766     -1.172426    -0.734398    -0.440133    0.502681     -0.790111    -0.975359    -0.399342   
0.621000     0.999967     -0.000747    0.006983     -0.004149    0.030325     -0.345223    -0.699228    0.835134     -1.168988    -0.710314    -0.425947    0.499553     -0.798196    -0.967680    -0.413759   
0.621000     0.999966     -0.000778    0.007102     -0.004193    0.030335     -0.329387    -0.696854    0.842632     -1.164967    -0.684845    -0.411854    0.496312     -0.805711    -0.959534    -0.427094   
0.621000     0.999965     -0.000805    0.007219     -0.004231    0.030346     -0.313327    -0.694163    0.849213     -1.160366    -0.657984    -0.397840    0.492965     -0.812649    -0.950985    -0.439370   
0.621000     0.999964     -0.000827    0.007331     -0.004264    0.030358     -0.297057    -0.691147    0.854839     -1.155193    -0.629760    -0.383894    0.489522     -0.819014    -0.942096    -0.450642   
0.621000     0.999963     -0.000844    0.007441     -0.004292    0.030366     -0.280597    -0.687801    0.859485     -1.149463    -0.600236    -0.370001    0.485995     -0.824812    -0.932933    -0.460961   
0.621000     0.999962     -0.000856    0.007546     -0.004316    0.030368     -0.263975    -0.684128    0.863139     -1.143196    -0.569520    -0.356150    0.482394     -0.830068    -0.923552    -0.470400   
0.621000     0.999961     -0.000864    0.007648     -0.004335    0.030360     -0.247219    -0.680132    0.865796     -1.136420    -0.537752    -0.342331    0.478731     -0.834808    -0.914007    -0.479040   
0.621000     0.999960     -0.000866    0.007745     -0.004351    0.030342     -0.230363    -0.675819    0.867468     -1.129166    -0.505102    -0.328533    0.475017     -0.839064    -0.904346    -0.486970   
0.621000     0.999959     -0.000863    0.007838     -0.004364    0.030307     -0.213446    -0.671201    0.868180     -1.121470    -0.471758    -0.314748    0.471264     -0.842869    -0.894607    -0.494280   
0.621000     0.999959     -0.000855    0.007926     -0.004376    0.030257     -0.196511    -0.666292    0.867971     -1.113369    -0.437915    -0.300971    0.467481     -0.846263    -0.884820    -0.501064   
0.621000     0.999958     -0.000842    0.008009     -0.004385    0.030186     -0.179601    -0.661110    0.866891     -1.104902    -0.403771    -0.287202    0.463677     -0.849288    -0.875004    -0.507411   
0.621000     0.999957     -0.000824    0.008087     -0.004393    0.030095     -0.162761    -0.655672    0.865001     -1.096105    -0.369520    -0.273437    0.459857     -0.851979    -0.865175    -0.513404   
0.621000     0.999957     -0.000802    0.008160     -0.004401    0.029980     -0.146042    -0.650001    0.862378     -1.087015    -0.335356    -0.259681    0.456029     -0.854376    -0.855336    -0.519118   
0.621000     0.999956     -0.000774    0.008227     -0.004409    0.029839     -0.129490    -0.644117    0.859101     -1.077666    -0.301468    -0.245938    0.452195     -0.856513    -0.845487    -0.524612   
0.621000     0.999956     -0.000742    0.008290     -0.004419    0.029673     -0.113153    -0.638045    0.855260     -1.068090    -0.268047    -0.232216    0.448358     -0.858423    -0.835622    -0.529931   
0.621000     0.999955     -0.000706    0.008346     -0.004430    0.029479     -0.097080    -0.631811    0.850952     -1.058317    -0.235285    -0.218521    0.444521     -0.860132    -0.825732    -0.535101   
0.621000     0.999955     -0.000666    0.008397     -0.004445    0.029258     -0.081314    -0.625438    0.846274     -1.048371    -0.203372    -0.204865    0.440683     -0.861666    -0.815807    -0.540139   
0.621000     0.999954     -0.000623    0.008442     -0.004463    0.029009     -0.065896    -0.618953    0.841324     -1.038277    -0.172495    -0.191257    0.436847     -0.863042    -0.805837    -0.545037   
0.621000     0.999954     -0.000575    0.008482     -0.004485    0.028730     -0.050866    -0.612379    0.836199     -1.028053    -0.142828    -0.177708    0.433011     -0.864275    -0.795812    -0.549783   
0.621000     0.999953     -0.000525    0.008516     -0.004512    0.028425     -0.036256    -0.605740    0.830996     -1.017715    -0.114524    -0.164232    0.429177     -0.865372    -0.785726    -0.554342   
0.621000     0.999953     -0.000471    0.008544     -0.004544    0.028092     -0.022097    -0.599060    0.825801     -1.007273    -0.087707    -0.150840    0.425344     -0.866339    -0.775575    -0.558670   
0.621000     0.999953     -0.000416    0.008566     -0.004582    0.027734     -0.008415    -0.592359    0.820699     -0.996733    -0.062467    -0.137545    0.421515     -0.867177    -0.765362    -0.562716   
0.621000     0.999952     -0.000358    0.008582     -0.004628    0.027351     0.004772     -0.585657    0.815760     -0.986100    -0.038859    -0.124360    0.417690     -0.867879    -0.755094    -0.566415   
0.621000     0.999952     -0.000299    0.008593     -0.004680    0.026945     0.017444     -0.578969    0.811047     -0.975370    -0.016898    -0.111298    0.413873     -0.868440    -0.744781    -0.569698   
0.621000     0.999952     -0.000238    0.008598     -0.004739    0.026519     0.029592     -0.572313    0.806612     -0.964545    0.003430     -0.098371    0.410066     -0.868845    -0.734438    -0.572488   
0.621000     0.999951     -0.000177    0.008597     -0.004806    0.026076     0.041205     -0.565701    0.802497     -0.953622    0.022166     -0.085593    0.406271     -0.869081    -0.724085    -0.574708   
0.621000     0.999951     -0.000116    0.008590     -0.004881    0.025617     0.052281     -0.559149    0.798733     -0.942605    0.039365     -0.072977    0.402495     -0.869129    -0.713746    -0.576265   
0.621000     0.999951     -0.000053    0.008577     -0.004964    0.025146     0.062820     -0.552665    0.795337     -0.931499    0.055094     -0.060536    0.398742     -0.868972    -0.703450    -0.577072   
0.621000     0.999951     0.000008     0.008559     -0.005055    0.024667     0.072827     -0.546263    0.792320     -0.920318    0.069420     -0.048285    0.395015     -0.868588    -0.693224    -0.577034   
0.621000     0.999950     0.000069     0.008535     -0.005155    0.024184     0.082309     -0.539955    0.789685     -0.909082    0.082405     -0.036237    0.391323     -0.867954    -0.683103    -0.576057   
0.621000     0.999950     0.000128     0.008504     -0.005261    0.023699     0.091279     -0.533749    0.787424     -0.897819    0.094110     -0.024409    0.387671     -0.867052    -0.673121    -0.574047   
0.621000     0.999950     0.000186     0.008468     -0.005376    0.023217     0.099749     -0.527660    0.785526     -0.886564    0.104580     -0.012813    0.384066     -0.865853    -0.663311    -0.570912   
0.621000     0.999949     0.000241     0.008426     -0.005498    0.022742     0.107738     -0.521698    0.783971     -0.875362    0.113865     -0.001469    0.380516     -0.864342    -0.653706    -0.566572   
0.621000     0.999949     0.000296     0.008378     -0.005627    0.022279     0.115264     -0.515874    0.782735     -0.864259    0.122007     0.009605     0.377028     -0.862499    -0.644340    -0.560950   
0.621000     0.999949     0.000346     0.008324     -0.005763    0.021831     0.122349     -0.510199    0.781786     -0.853310    0.129050     0.020393     0.373610     -0.860302    -0.635245    -0.553983   
0.621000     0.999948     0.000394     0.008264     -0.005904    0.021401     0.129012     -0.504684    0.781094     -0.842569    0.135043     0.030873     0.370273     -0.857742    -0.626447    -0.545632   
0.621000     0.999948     0.000439     0.008198     -0.006051    0.020995     0.135276     -0.499338    0.780622     -0.832090    0.140050     0.041024     0.367024     -0.854803    -0.617974    -0.535869   
0.621000     0.999948     0.000479     0.008125     -0.006203    0.020617     0.141163     -0.494172    0.780336     -0.821928    0.144138     0.050825     0.363875     -0.851481    -0.609849    -0.524692   
0.621000     0.999947     0.000516     0.008046     -0.006358    0.020267     0.146693     -0.489194    0.780202     -0.812130    0.147392     0.060252     0.360836     -0.847772    -0.602094    -0.512122   
0.621000     0.999947     0.000549     0.007961     -0.006518    0.019951     0.151885     -0.484411    0.780191     -0.802743    0.149897     0.069284     0.357917     -0.843678    -0.594724    -0.498208   
0.621000     0.999947     0.000578     0.007869     -0.006680    0.019673     0.156759     -0.479832    0.780268     -0.793805    0.151751     0.077896     0.355131     -0.839208    -0.587757    -0.483031   
0.621000     0.999946     0.000601     0.007771     -0.006844    0.019433     0.161331     -0.475463    0.780413     -0.785352    0.153047     0.086067     0.352491     -0.834378    -0.581203    -0.466699   
0.621000     0.999946     0.000621     0.007665     -0.007009    0.019234     0.165613     -0.471311    0.780603     -0.777414    0.153878     0.093776     0.350007     -0.829205    -0.575071    -0.449361   
0.621000     0.999946     0.000635     0.007554     -0.007173    0.019079     0.169620     -0.467380    0.780818     -0.770013    0.154334     0.101000     0.347693     -0.823719    -0.569365    -0.431196   
0.621000     0.999945     0.000644     0.007435     -0.007338    0.018970     0.173361     -0.463677    0.781047     -0.763167    0.154494     0.107723     0.345562     -0.817954    -0.564084    -0.412414   
0.621000     0.999945     0.000648     0.007309     -0.007502    0.018905     0.176841     -0.460205    0.781276     -0.756891    0.154428     0.113928     0.343622     -0.811944    -0.559226    -0.393262   
0.621000     0.999945     0.000647     0.007176     -0.007663    0.018887     0.180069     -0.456969    0.781496     -0.751193    0.154196     0.119601     0.341886     -0.805742    -0.554782    -0.374003   
0.621000     0.999944     0.000641     0.007036     -0.007821    0.018917     0.183045     -0.453972    0.781700     -0.746077    0.153845     0.124732     0.340362     -0.799389    -0.550742    -0.354921   
0.621000     0.999944     0.000630     0.006888     -0.007975    0.018993     0.185768     -0.451216    0.781882     -0.741545    0.153411     0.129314     0.339059     -0.792942    -0.547097    -0.336288   
0.621000     0.999944     0.000614     0.006733     -0.008126    0.019115     0.188239     -0.448705    0.782038     -0.737592    0.152923     0.133342     0.337980     -0.786456    -0.543832    -0.318369   
0.621000     0.999944     0.000593     0.006571     -0.008272    0.019284     0.190452     -0.446438    0.782160     -0.734212    0.152400     0.136815     0.337129     -0.779986    -0.540937    -0.301390   
0.621000     0.999944     0.000567     0.006401     -0.008413    0.019497     0.192402     -0.444418    0.782243     -0.731395    0.151857     0.139736     0.336507     -0.773587    -0.538404    -0.285538   
0.621000     0.999944     0.000537     0.006224     -0.008547    0.019751     0.194082     -0.442644    0.782278     -0.729129    0.151300     0.142110     0.336116     -0.767316    -0.536225    -0.270943   
0.621000     0.999944     0.000502     0.006038     -0.008675    0.020048     0.195483     -0.441117    0.782256     -0.727401    0.150735     0.143947     0.335951     -0.761216    -0.534400    -0.257673   
0.621000     0.999944     0.000462     0.005845     -0.008796    0.020382     0.196597     -0.439834    0.782162     -0.726195    0.150164     0.145257     0.336012     -0.755334    -0.532930    -0.245737   
0.621000     0.999944     0.000420     0.005645     -0.008910    0.020753     0.197412     -0.438793    0.781979     -0.725495    0.149592     0.146051     0.336293     -0.749708    -0.531814    -0.235080   
0.621000     0.999945     0.000371     0.005436     -0.009017    0.021156     0.197918     -0.437993    0.781689     -0.725286    0.149022     0.146345     0.336791     -0.744365    -0.531060    -0.225600   
0.621000     0.999945     0.000320     0.005219     -0.009116    0.021591     0.198104     -0.437427    0.781263     -0.725550    0.148456     0.146152     0.337498     -0.739324    -0.530674    -0.217149   
0.621000     0.999945     0.000265     0.004994     -0.009207    0.022052     0.197957     -0.437091    0.780676     -0.726272    0.147892     0.145484     0.338409     -0.734595    -0.530663    -0.209552   
0.621000     0.999945     0.000208     0.004761     -0.009290    0.022538     0.197466     -0.436979    0.779891     -0.727439    0.147329     0.144354     0.339517     -0.730175    -0.531029    -0.202621   
0.621000     0.999946     0.000147     0.004520     -0.009365    0.023044     0.196618     -0.437083    0.778871     -0.729038    0.146758     0.142772     0.340815     -0.726056    -0.531777    -0.196165   
0.621000     0.999946     0.000084     0.004271     -0.009432    0.023568     0.195402     -0.437394    0.777574     -0.731058    0.146171     0.140745     0.342294     -0.722218    -0.532907    -0.190006   
0.621000     0.999947     0.000019     0.004014     -0.009491    0.024106     0.193804     -0.437902    0.775958     -0.733486    0.145562     0.138280     0.343947     -0.718632    -0.534417    -0.183986   
0.621000     0.999947     -0.000049    0.003748     -0.009542    0.024653     0.191813     -0.438598    0.773974     -0.736317    0.144919     0.135378     0.345764     -0.715265    -0.536302    -0.177978   
0.621000     0.999948     -0.000119    0.003474     -0.009585    0.025208     0.189416     -0.439469    0.771582     -0.739539    0.144235     0.132041     0.347735     -0.712074    -0.538552    -0.171896   
0.621000     0.999949     -0.000189    0.003192     -0.009620    0.025768     0.186602     -0.440505    0.768733     -0.743146    0.143501     0.128265     0.349854     -0.709019    -0.541157    -0.165686   
0.621000     0.999949     -0.000261    0.002902     -0.009648    0.026326     0.183356     -0.441695    0.765389     -0.747131    0.142713     0.124046     0.352110     -0.706053    -0.544101    -0.159340   
0.621000     0.999950     -0.000333    0.002604     -0.009669    0.026882     0.179666     -0.443025    0.761513     -0.751483    0.141870     0.119378     0.354495     -0.703133    -0.547366    -0.152887   
0.621000     0.999950     -0.000405    0.002298     -0.009683    0.027434     0.175520     -0.444485    0.757072     -0.756194    0.140970     0.114252     0.357000     -0.700211    -0.550932    -0.146387   
0.621000     0.999951     -0.000478    0.001984     -0.009691    0.027976     0.170902     -0.446066    0.752046     -0.761254    0.140018     0.108662     0.359617     -0.697246    -0.554776    -0.139927   
0.621000     0.999951     -0.000550    0.001662     -0.009692    0.028505     0.165799     -0.447761    0.746420     -0.766651    0.139023     0.102597     0.362337     -0.694195    -0.558871    -0.133611   
0.621000     0.999952     -0.000622    0.001332     -0.009687    0.029021     0.160197     -0.449561    0.740189     -0.772374    0.137995     0.096051     0.365153     -0.691022    -0.563192    -0.127554   
0.621000     0.999952     -0.000693    0.000995     -0.009677    0.029519     0.154081     -0.451460    0.733357     -0.778406    0.136952     0.089013     0.368057     -0.687689    -0.567712    -0.121870   
0.621000     0.999953     -0.000763    0.000650     -0.009663    0.029999     0.147435     -0.453458    0.725938     -0.784734    0.135918     0.081479     0.371040     -0.684163    -0.572403    -0.116661   
0.621000     0.999953     -0.000832    0.000298     -0.009644    0.030458     0.140246     -0.455551    0.717957     -0.791338    0.134924     0.073443     0.374095     -0.680409    -0.577241    -0.112019   
0.621000     0.999953     -0.000899    -0.000060    -0.009620    0.030894     0.132500     -0.457742    0.709444     -0.798201    0.134005     0.064901     0.377214     -0.676399    -0.582199    -0.108017   
0.621000     0.999953     -0.000964    -0.000425    -0.009594    0.031304     0.124183     -0.460030    0.700435     -0.805303    0.133206     0.055854     0.380390     -0.672095    -0.587255    -0.104708   
0.621000     0.999953     -0.001027    -0.000796    -0.009564    0.031690     0.115284     -0.462421    0.690970     -0.812621    0.132576     0.046301     0.383615     -0.667463    -0.592389    -0.102120   
0.621000     0.999953     -0.001086    -0.001172    -0.009532    0.032049     0.105791     -0.464918    0.681094     -0.820132    0.132163     0.036246     0.386881     -0.662468    -0.597581    -0.100262   
0.621000     0.999953     -0.001144    -0.001554    -0.009497    0.032380     0.095697     -0.467525    0.670851     -0.827813    0.132017     0.025694     0.390181     -0.657066    -0.602820    -0.099115   
0.621000     0.999953     -0.001199    -0.001941    -0.009462    0.032683     0.084993     -0.470249    0.660284     -0.835639    0.132177     0.014653     0.393508     -0.651219    -0.608093    -0.098644   
0.621000     0.999952     -0.001251    -0.002333    -0.009425    0.032959     0.073678     -0.473095    0.649435     -0.843588    0.132676     0.003131     0.396858     -0.644883    -0.613393    -0.098790   
0.621000     0.999951     -0.001299    -0.002728    -0.009387    0.033207     0.061746     -0.476069    0.638345     -0.851636    0.133534     -0.008862    0.400224     -0.638013    -0.618715    -0.099476   
0.621000     0.999950     -0.001344    -0.003126    -0.009350    0.033428     0.049200     -0.479176    0.627045     -0.859761    0.134760     -0.021315    0.403604     -0.630568    -0.624063    -0.100614   
0.621000     0.999949     -0.001386    -0.003527    -0.009313    0.033622     0.036041     -0.482424    0.615572     -0.867941    0.136345     -0.034215    0.406997     -0.622509    -0.629437    -0.102103   
0.621000     0.999948     -0.001424    -0.003930    -0.009278    0.033791     0.022276     -0.485816    0.603945     -0.876162    0.138275     -0.047549    0.410404     -0.613803    -0.634847    -0.103838   
0.621000     0.999947     -0.001459    -0.004335    -0.009244    0.033938     0.007911     -0.489358    0.592184     -0.884406    0.140525     -0.061306    0.413828     -0.604424    -0.640304    -0.105704   
0.621000     0.999945     -0.001490    -0.004741    -0.009212    0.034062     -0.007046    -0.493056    0.580300     -0.892662    0.143064     -0.075473    0.417276     -0.594353    -0.645823    -0.107598   
0.621000     0.999943     -0.001518    -0.005147    -0.009183    0.034164     -0.022582    -0.496914    0.568304     -0.900922    0.145858     -0.090035    0.420759     -0.583586    -0.651421    -0.109416   
0.621000     0.999941     -0.001542    -0.005553    -0.009157    0.034250     -0.038686    -0.500937    0.556197     -0.909177    0.148868     -0.104982    0.424287     -0.572121    -0.657118    -0.111077   
0.621000     0.999939     -0.001562    -0.005958    -0.009135    0.034320     -0.055344    -0.505132    0.543980     -0.917426    0.152067     -0.120304    0.427875     -0.559978    -0.662932    -0.112510   
0.621000     0.999937     -0.001579    -0.006362    -0.009117    0.034376     -0.072542    -0.509502    0.531653     -0.925668    0.155430     -0.135992    0.431541     -0.547180    -0.668883    -0.113679   
0.621000     0.999934     -0.001593    -0.006765    -0.009103    0.034419     -0.090264    -0.514055    0.519218     -0.933904    0.158937     -0.152036    0.435305     -0.533767    -0.674986    -0.114566   
0.621000     0.999932     -0.001604    -0.007164    -0.009095    0.034455     -0.108496    -0.518796    0.506674     -0.942137    0.162588     -0.168434    0.439185     -0.519782    -0.681255    -0.115183   
0.621000     0.999929     -0.001612    -0.007561    -0.009092    0.034483     -0.127220    -0.523731    0.494033     -0.950365    0.166388     -0.185179    0.443203     -0.505280    -0.687699    -0.115567   
0.621000     0.999926     -0.001616    -0.007954    -0.009095    0.034508     -0.146423    -0.528865    0.481302     -0.958591    0.170357     -0.202268    0.447380     -0.490318    -0.694325    -0.115779   
0.621000     0.999922     -0.001618    -0.008343    -0.009104    0.034530     -0.166091    -0.534203    0.468501     -0.966808    0.174521     -0.219701    0.451736     -0.474967    -0.701126    -0.115897   
0.621000     0.999919     -0.001618    -0.008728    -0.009120    0.034552     -0.186208    -0.539747    0.455647     -0.975011    0.178922     -0.237478    0.456288     -0.459290    -0.708097    -0.116016   
0.621000     0.999915     -0.001615    -0.009108    -0.009142    0.034576     -0.206764    -0.545501    0.442768     -0.983189    0.183608     -0.255599    0.461054     -0.443363    -0.715220    -0.116239   
0.621000     0.999912     -0.001612    -0.009483    -0.009172    0.034605     -0.227747    -0.551462    0.429895     -0.991325    0.188629     -0.274069    0.466045     -0.427252    -0.722471    -0.116671   
0.621000     0.999908     -0.001606    -0.009853    -0.009209    0.034639     -0.249148    -0.557629    0.417060     -0.999404    0.194045     -0.292890    0.471275     -0.411030    -0.729821    -0.117418   
0.621000     0.999904     -0.001599    -0.010217    -0.009254    0.034682     -0.270957    -0.563994    0.404298     -1.007403    0.199913     -0.312066    0.476745     -0.394754    -0.737231    -0.118582   
0.621000     0.999900     -0.001591    -0.010575    -0.009307    0.034733     -0.293166    -0.570547    0.391645     -1.015302    0.206290     -0.331600    0.482462     -0.378484    -0.744660    -0.120253   
0.621000     0.999895     -0.001582    -0.010927    -0.009367    0.034795     -0.315767    -0.577274    0.379138     -1.023078    0.213221     -0.351499    0.488422     -0.362264    -0.752059    -0.122517   
0.621000     0.999891     -0.001573    -0.011273    -0.009435    0.034868     -0.338752    -0.584159    0.366812     -1.030711    0.220743     -0.371765    0.494622     -0.346135    -0.759378    -0.125440   
0.621000     0.999886     -0.001564    -0.011613    -0.009511    0.034953     -0.362109    -0.591180    0.354703     -1.038184    0.228867     -0.392402    0.501051     -0.330121    -0.766563    -0.129083   
0.621000     0.999881     -0.001555    -0.011946    -0.009595    0.035052     -0.385829    -0.598313    0.342844     -1.045478    0.237585     -0.413410    0.507700     -0.314242    -0.773565    -0.133486   
0.621000     0.999877     -0.001547    -0.012274    -0.009686    0.035166     -0.409897    -0.605529    0.331263     -1.052581    0.246857     -0.434790    0.514553     -0.298503    -0.780337    -0.138675   
0.621000     0.999872     -0.001539    -0.012595    -0.009786    0.035293     -0.434301    -0.612796    0.319984     -1.059480    0.256621     -0.456538    0.521597     -0.282911    -0.786830    -0.144657   
0.621000     0.999867     -0.001533    -0.012911    -0.009892    0.035435     -0.459026    -0.620081    0.309023     -1.066162    0.266784     -0.478645    0.528813     -0.267460    -0.793012    -0.151414   
0.621000     0.999861     -0.001527    -0.013221    -0.010006    0.035590     -0.484057    -0.627348    0.298392     -1.072613    0.277237     -0.501099    0.536187     -0.252145    -0.798853    -0.158908   
0.621000     0.999856     -0.001523    -0.013525    -0.010126    0.035761     -0.509378    -0.634562    0.288086     -1.078820    0.287871     -0.523883    0.543700     -0.236962    -0.804331    -0.167088   
0.621000     0.999851     -0.001520    -0.013824    -0.010253    0.035945     -0.534972    -0.641687    0.278088     -1.084764    0.298576     -0.546974    0.551336     -0.221903    -0.809438    -0.175879   
0.621000     0.999845     -0.001519    -0.014118    -0.010387    0.036144     -0.560822    -0.648687    0.268371     -1.090422    0.309266     -0.570344    0.559079     -0.206970    -0.814170    -0.185200   
0.621000     0.999840     -0.001520    -0.014408    -0.010526    0.036355     -0.586912    -0.655530    0.258890     -1.095763    0.319889     -0.593959    0.566918     -0.192164    -0.818538    -0.194964   
0.621000     0.999834     -0.001523    -0.014694    -0.010671    0.036580     -0.613222    -0.662188    0.249590     -1.100758    0.330440     -0.617782    0.574839     -0.177495    -0.822554    -0.205083   
0.621000     0.999828     -0.001529    -0.014975    -0.010821    0.036816     -0.639733    -0.668634    0.240407     -1.105371    0.340941     -0.641769    0.582836     -0.162979    -0.826240    -0.215466   
