DATA LENGTH(steps) :
1245
STEP LENGTH(sec) :
0.010000

PCz,         PEL_Q0,      PEL_Qx,      PEL_Qy,      PEL_Qz,      WST,         RSP,         RSR,         RSY,         REP,         REY,         LSP,         LSR,         LSY,         LEP,         LEY
0.628451     0.999652     -0.024848    0.007035     -0.005387    -0.035861    -2.492533    -0.586949    1.166169     -0.491253    0.344786     -2.451296    0.594831     -1.288419    -0.460728    -0.207209   
0.628256     0.999628     -0.024812    0.006992     -0.008907    -0.037912    -2.487424    -0.588037    1.161233     -0.492486    0.345659     -2.448183    0.590291     -1.289084    -0.462887    -0.211220   
0.628063     0.999592     -0.024751    0.006898     -0.012452    -0.040027    -2.480732    -0.589191    1.156890     -0.493925    0.345770     -2.443720    0.586269     -1.290440    -0.465066    -0.214736   
0.627871     0.999545     -0.024667    0.006753     -0.016013    -0.042212    -2.472471    -0.590400    1.153202     -0.495571    0.345092     -2.437905    0.582780     -1.292487    -0.467247    -0.217761   
0.627682     0.999485     -0.024557    0.006559     -0.019587    -0.044472    -2.462657    -0.591651    1.150229     -0.497425    0.343613     -2.430737    0.579834     -1.295228    -0.469413    -0.220309   
0.627496     0.999413     -0.024423    0.006316     -0.023165    -0.046809    -2.451314    -0.592930    1.148031     -0.499488    0.341328     -2.422218    0.577438     -1.298674    -0.471546    -0.222407   
0.627314     0.999330     -0.024267    0.006025     -0.026741    -0.049224    -2.438471    -0.594220    1.146670     -0.501756    0.338255     -2.412348    0.575590     -1.302828    -0.473634    -0.224083   
0.627133     0.999234     -0.024089    0.005686     -0.030312    -0.051714    -2.424165    -0.595503    1.146203     -0.504226    0.334417     -2.401139    0.574284     -1.307707    -0.475663    -0.225375   
0.626955     0.999127     -0.023890    0.005298     -0.033870    -0.054273    -2.408441    -0.596760    1.146703     -0.506889    0.329863     -2.388594    0.573509     -1.313307    -0.477623    -0.226324   
0.626777     0.999008     -0.023674    0.004863     -0.037410    -0.056893    -2.391346    -0.597973    1.148220     -0.509737    0.324645     -2.374726    0.573247     -1.319624    -0.479507    -0.226973   
0.626598     0.998877     -0.023443    0.004380     -0.040929    -0.059563    -2.372939    -0.599123    1.150818     -0.512757    0.318822     -2.359548    0.573473     -1.326641    -0.481310    -0.227371   
0.626417     0.998736     -0.023201    0.003850     -0.044422    -0.062270    -2.353282    -0.600193    1.154545     -0.515933    0.312465     -2.343076    0.574160     -1.334326    -0.483030    -0.227558   
0.626233     0.998584     -0.022950    0.003272     -0.047883    -0.065000    -2.332441    -0.601164    1.159439     -0.519251    0.305643     -2.325329    0.575275     -1.342625    -0.484670    -0.227570   
0.626042     0.998421     -0.022694    0.002646     -0.051310    -0.067736    -2.310488    -0.602027    1.165534     -0.522695    0.298430     -2.306326    0.576778     -1.351459    -0.486234    -0.227441   
0.625843     0.998249     -0.022438    0.001974     -0.054697    -0.070462    -2.287498    -0.602769    1.172843     -0.526250    0.290907     -2.286086    0.578628     -1.360714    -0.487728    -0.227187   
0.625634     0.998067     -0.022184    0.001255     -0.058041    -0.073159    -2.263546    -0.603384    1.181371     -0.529899    0.283153     -2.264638    0.580776     -1.370264    -0.489159    -0.226818   
0.625413     0.997876     -0.021937    0.000491     -0.061338    -0.075808    -2.238707    -0.603871    1.191094     -0.533635    0.275275     -2.242004    0.583175     -1.379948    -0.490536    -0.226334   
0.625178     0.997676     -0.021701    -0.000318    -0.064583    -0.078392    -2.213056    -0.604233    1.201972     -0.537448    0.267373     -2.218216    0.585771     -1.389579    -0.491862    -0.225720   
0.624926     0.997469     -0.021480    -0.001169    -0.067771    -0.080897    -2.186665    -0.604473    1.213938     -0.541335    0.259572     -2.193300    0.588513     -1.398937    -0.493142    -0.224948   
0.624656     0.997254     -0.021276    -0.002062    -0.070899    -0.083304    -2.159603    -0.604604    1.226896     -0.545295    0.252002     -2.167289    0.591344     -1.407793    -0.494374    -0.223989   
0.624366     0.997034     -0.021095    -0.002995    -0.073959    -0.085601    -2.131928    -0.604637    1.240708     -0.549333    0.244804     -2.140221    0.594211     -1.415902    -0.495555    -0.222801   
0.624054     0.996807     -0.020937    -0.003966    -0.076948    -0.087775    -2.103700    -0.604590    1.255222     -0.553453    0.238111     -2.112133    0.597057     -1.423008    -0.496675    -0.221341   
0.623719     0.996577     -0.020806    -0.004971    -0.079860    -0.089819    -2.074966    -0.604481    1.270237     -0.557658    0.232052     -2.083072    0.599832     -1.428864    -0.497723    -0.219558   
0.623360     0.996342     -0.020702    -0.006008    -0.082687    -0.091729    -2.045767    -0.604328    1.285523     -0.561950    0.226738     -2.053084    0.602487     -1.433231    -0.498686    -0.217403   
0.622976     0.996106     -0.020630    -0.007075    -0.085425    -0.093498    -2.016143    -0.604155    1.300827     -0.566322    0.222250     -2.022228    0.604973     -1.435904    -0.499549    -0.214842   
0.622568     0.995868     -0.020587    -0.008167    -0.088068    -0.095127    -1.986120    -0.603980    1.315867     -0.570768    0.218632     -1.990565    0.607248     -1.436694    -0.500301    -0.211832   
0.622134     0.995631     -0.020575    -0.009281    -0.090608    -0.096619    -1.955725    -0.603824    1.330356     -0.575269    0.215895     -1.958169    0.609275     -1.435472    -0.500934    -0.208356   
0.621674     0.995395     -0.020593    -0.010414    -0.093039    -0.097979    -1.924983    -0.603705    1.343995     -0.579807    0.214012     -1.925123    0.611018     -1.432154    -0.501446    -0.204406   
0.621190     0.995162     -0.020641    -0.011561    -0.095356    -0.099213    -1.893919    -0.603638    1.356508     -0.584352    0.212925     -1.891522    0.612451     -1.426719    -0.501846    -0.199996   
0.620683     0.994934     -0.020716    -0.012718    -0.097552    -0.100330    -1.862555    -0.603635    1.367617     -0.588874    0.212546     -1.857470    0.613551     -1.419206    -0.502146    -0.195165   
0.620152     0.994711     -0.020818    -0.013881    -0.099622    -0.101340    -1.830931    -0.603704    1.377110     -0.593341    0.212781     -1.823087    0.614300     -1.409722    -0.502371    -0.189973   
0.619600     0.994495     -0.020943    -0.015046    -0.101561    -0.102254    -1.799085    -0.603848    1.384792     -0.597719    0.213528     -1.788504    0.614688     -1.398440    -0.502550    -0.184510   
0.619029     0.994288     -0.021089    -0.016208    -0.103365    -0.103084    -1.767071    -0.604064    1.390534     -0.601979    0.214675     -1.753865    0.614712     -1.385588    -0.502720    -0.178889   
0.618439     0.994090     -0.021253    -0.017365    -0.105030    -0.103841    -1.734961    -0.604346    1.394267     -0.606095    0.216125     -1.719328    0.614373     -1.371458    -0.502920    -0.173244   
0.617835     0.993903     -0.021432    -0.018513    -0.106556    -0.104534    -1.702836    -0.604684    1.395972     -0.610047    0.217790     -1.685052    0.613680     -1.356351    -0.503191    -0.167725   
0.617219     0.993728     -0.021624    -0.019647    -0.107938    -0.105175    -1.670801    -0.605059    1.395709     -0.613818    0.219584     -1.651210    0.612650     -1.340609    -0.503569    -0.162490   
0.616593     0.993566     -0.021825    -0.020766    -0.109179    -0.105771    -1.638973    -0.605458    1.393582     -0.617400    0.221451     -1.617982    0.611305     -1.324589    -0.504084    -0.157684   
0.615962     0.993416     -0.022033    -0.021866    -0.110277    -0.106328    -1.607490    -0.605860    1.389766     -0.620787    0.223338     -1.585545    0.609677     -1.308628    -0.504762    -0.153450   
0.615328     0.993280     -0.022244    -0.022945    -0.111235    -0.106852    -1.576505    -0.606247    1.384478     -0.623976    0.225209     -1.554079    0.607801     -1.293049    -0.505616    -0.149887   
0.614696     0.993158     -0.022455    -0.024002    -0.112055    -0.107343    -1.546180    -0.606601    1.377977     -0.626964    0.227045     -1.523755    0.605718     -1.278137    -0.506646    -0.147089   
0.614069     0.993050     -0.022665    -0.025035    -0.112742    -0.107805    -1.516686    -0.606905    1.370544     -0.629749    0.228843     -1.494740    0.603478     -1.264139    -0.507850    -0.145091   
0.613453     0.992956     -0.022873    -0.026043    -0.113299    -0.108234    -1.488201    -0.607151    1.362490     -0.632332    0.230605     -1.467191    0.601131     -1.251248    -0.509212    -0.143901   
0.612852     0.992876     -0.023075    -0.027024    -0.113731    -0.108628    -1.460901    -0.607328    1.354115     -0.634708    0.232339     -1.441253    0.598731     -1.239620    -0.510710    -0.143486   
0.612271     0.992809     -0.023270    -0.027979    -0.114045    -0.108981    -1.434962    -0.607430    1.345727     -0.636877    0.234052     -1.417056    0.596335     -1.229355    -0.512318    -0.143780   
0.611713     0.992755     -0.023458    -0.028907    -0.114247    -0.109286    -1.410547    -0.607460    1.337604     -0.638839    0.235755     -1.394718    0.593997     -1.220508    -0.514008    -0.144678   
0.611185     0.992713     -0.023637    -0.029808    -0.114343    -0.109536    -1.387808    -0.607419    1.329989     -0.640595    0.237449     -1.374336    0.591771     -1.213097    -0.515751    -0.146064   
0.610691     0.992682     -0.023808    -0.030683    -0.114341    -0.109720    -1.366884    -0.607317    1.323110     -0.642150    0.239126     -1.356002    0.589708     -1.207115    -0.517521    -0.147796   
0.610236     0.992663     -0.023969    -0.031531    -0.114247    -0.109829    -1.347896    -0.607164    1.317139     -0.643515    0.240781     -1.339780    0.587855     -1.202505    -0.519295    -0.149721   
0.609824     0.992653     -0.024123    -0.032352    -0.114068    -0.109854    -1.330949    -0.606975    1.312216     -0.644704    0.242386     -1.325731    0.586251     -1.199228    -0.521052    -0.151685   
0.609460     0.992653     -0.024267    -0.033147    -0.113811    -0.109783    -1.316122    -0.606768    1.308428     -0.645740    0.243910     -1.313896    0.584931     -1.197203    -0.522778    -0.153540   
0.609147     0.992661     -0.024404    -0.033916    -0.113482    -0.109607    -1.303481    -0.606561    1.305822     -0.646650    0.245312     -1.304305    0.583920     -1.196350    -0.524462    -0.155144   
0.608890     0.992677     -0.024533    -0.034658    -0.113086    -0.109321    -1.293070    -0.606371    1.304406     -0.647466    0.246547     -1.296975    0.583241     -1.196592    -0.526098    -0.156374   
0.608691     0.992701     -0.024654    -0.035372    -0.112628    -0.108913    -1.284914    -0.606218    1.304140     -0.648227    0.247560     -1.291916    0.582903     -1.197850    -0.527686    -0.157123   
0.608555     0.992732     -0.024769    -0.036059    -0.112113    -0.108380    -1.279022    -0.606118    1.304955     -0.648975    0.248305     -1.289124    0.582912     -1.200040    -0.529231    -0.157314   
0.608482     0.992769     -0.024877    -0.036715    -0.111545    -0.107718    -1.275392    -0.606089    1.306757     -0.649753    0.248729     -1.288586    0.583262     -1.203094    -0.530742    -0.156894   
0.608475     0.992813     -0.024978    -0.037340    -0.110925    -0.106925    -1.273998    -0.606142    1.309407     -0.650609    0.248805     -1.290282    0.583943     -1.206945    -0.532231    -0.155843   
0.608534     0.992863     -0.025070    -0.037932    -0.110256    -0.105999    -1.274811    -0.606292    1.312761     -0.651589    0.248504     -1.294183    0.584937     -1.211529    -0.533718    -0.154162   
0.608662     0.992918     -0.025155    -0.038487    -0.109540    -0.104941    -1.277788    -0.606549    1.316656     -0.652734    0.247823     -1.300248    0.586218     -1.216790    -0.535222    -0.151887   
0.608856     0.992980     -0.025230    -0.039002    -0.108776    -0.103755    -1.282878    -0.606921    1.320918     -0.654086    0.246770     -1.308435    0.587756     -1.222675    -0.536768    -0.149087   
0.609116     0.993049     -0.025296    -0.039473    -0.107964    -0.102445    -1.290024    -0.607415    1.325377     -0.655679    0.245372     -1.318687    0.589517     -1.229134    -0.538382    -0.145847   
0.609442     0.993124     -0.025349    -0.039897    -0.107104    -0.101014    -1.299161    -0.608035    1.329854     -0.657545    0.243674     -1.330942    0.591459     -1.236109    -0.540088    -0.142279   
0.609830     0.993205     -0.025389    -0.040268    -0.106193    -0.099471    -1.310230    -0.608788    1.334202     -0.659706    0.241736     -1.345137    0.593541     -1.243563    -0.541915    -0.138510   
0.610279     0.993294     -0.025413    -0.040582    -0.105230    -0.097823    -1.323159    -0.609674    1.338271     -0.662180    0.239634     -1.361193    0.595716     -1.251432    -0.543886    -0.134679   
0.610784     0.993391     -0.025422    -0.040833    -0.104213    -0.096077    -1.337885    -0.610697    1.341933     -0.664977    0.237449     -1.379031    0.597940     -1.259665    -0.546022    -0.130930   
0.611343     0.993496     -0.025411    -0.041017    -0.103137    -0.094243    -1.354343    -0.611858    1.345091     -0.668101    0.235274     -1.398562    0.600165     -1.268186    -0.548338    -0.127402   
0.611950     0.993610     -0.025380    -0.041128    -0.102000    -0.092330    -1.372473    -0.613153    1.347669     -0.671543    0.233194     -1.419697    0.602347     -1.276934    -0.550845    -0.124222   
0.612602     0.993732     -0.025325    -0.041161    -0.100799    -0.090349    -1.392216    -0.614583    1.349609     -0.675292    0.231296     -1.442338    0.604443     -1.285827    -0.553543    -0.121497   
0.613293     0.993865     -0.025247    -0.041111    -0.099528    -0.088309    -1.413516    -0.616141    1.350885     -0.679322    0.229655     -1.466383    0.606411     -1.294772    -0.556424    -0.119303   
0.614019     0.994007     -0.025141    -0.040973    -0.098184    -0.086221    -1.436324    -0.617822    1.351497     -0.683602    0.228334     -1.491731    0.608214     -1.303679    -0.559471    -0.117698   
0.614773     0.994159     -0.025007    -0.040743    -0.096764    -0.084093    -1.460588    -0.619616    1.351458     -0.688092    0.227379     -1.518277    0.609820     -1.312454    -0.562655    -0.116706   
0.615551     0.994321     -0.024842    -0.040417    -0.095263    -0.081935    -1.486263    -0.621513    1.350803     -0.692745    0.226819     -1.545914    0.611196     -1.320995    -0.565940    -0.116323   
0.616347     0.994494     -0.024646    -0.039993    -0.093676    -0.079759    -1.513303    -0.623496    1.349586     -0.697505    0.226671     -1.574536    0.612321     -1.329207    -0.569283    -0.116517   
0.617155     0.994677     -0.024418    -0.039468    -0.092000    -0.077572    -1.541660    -0.625548    1.347864     -0.702311    0.226942     -1.604032    0.613172     -1.336979    -0.572631    -0.117234   
0.617970     0.994870     -0.024154    -0.038840    -0.090231    -0.075385    -1.571291    -0.627647    1.345715     -0.707098    0.227626     -1.634305    0.613737     -1.344240    -0.575930    -0.118408   
0.618787     0.995073     -0.023854    -0.038109    -0.088365    -0.073207    -1.602145    -0.629765    1.343209     -0.711793    0.228708     -1.665248    0.614007     -1.350896    -0.579124    -0.119959   
0.619601     0.995285     -0.023519    -0.037275    -0.086399    -0.071048    -1.634176    -0.631872    1.340432     -0.716325    0.230177     -1.696762    0.613978     -1.356875    -0.582154    -0.121804   
0.620408     0.995506     -0.023147    -0.036339    -0.084330    -0.068917    -1.667326    -0.633930    1.337449     -0.720615    0.232010     -1.728750    0.613651     -1.362112    -0.584965    -0.123860   
0.621202     0.995734     -0.022737    -0.035305    -0.082155    -0.066823    -1.701536    -0.635903    1.334331     -0.724588    0.234187     -1.761122    0.613031     -1.366555    -0.587502    -0.126046   
0.621980     0.995970     -0.022290    -0.034175    -0.079871    -0.064777    -1.736739    -0.637746    1.331124     -0.728166    0.236692     -1.793784    0.612132     -1.370154    -0.589721    -0.128301   
0.622738     0.996211     -0.021807    -0.032954    -0.077477    -0.062790    -1.772863    -0.639408    1.327874     -0.731272    0.239502     -1.826656    0.610970     -1.372887    -0.591578    -0.130566   
0.623472     0.996456     -0.021288    -0.031647    -0.074970    -0.060872    -1.809823    -0.640842    1.324591     -0.733832    0.242601     -1.859653    0.609566     -1.374724    -0.593038    -0.132807   
0.624180     0.996705     -0.020732    -0.030260    -0.072349    -0.059030    -1.847528    -0.641993    1.321272     -0.735779    0.245965     -1.892694    0.607946     -1.375645    -0.594077    -0.135012   
0.624859     0.996955     -0.020144    -0.028801    -0.069613    -0.057278    -1.885875    -0.642808    1.317881     -0.737055    0.249589     -1.925705    0.606137     -1.375640    -0.594673    -0.137165   
0.625507     0.997205     -0.019522    -0.027278    -0.066763    -0.055622    -1.924754    -0.643238    1.314370     -0.737612    0.253458     -1.958615    0.604173     -1.374713    -0.594815    -0.139283   
0.626121     0.997453     -0.018870    -0.025699    -0.063797    -0.054073    -1.964040    -0.643230    1.310663     -0.737417    0.257581     -1.991352    0.602090     -1.372855    -0.594501    -0.141378   
0.626701     0.997699     -0.018188    -0.024076    -0.060715    -0.052638    -2.003608    -0.642741    1.306670     -0.736452    0.261967     -2.023850    0.599924     -1.370077    -0.593735    -0.143483   
0.627246     0.997940     -0.017480    -0.022418    -0.057520    -0.051326    -2.043317    -0.641731    1.302278     -0.734719    0.266646     -2.056049    0.597715     -1.366390    -0.592529    -0.145625   
0.627754     0.998174     -0.016748    -0.020736    -0.054211    -0.050144    -2.083028    -0.640165    1.297370     -0.732231    0.271658     -2.087889    0.595507     -1.361808    -0.590907    -0.147850   
0.628225     0.998400     -0.015994    -0.019042    -0.050790    -0.049100    -2.122597    -0.638020    1.291823     -0.729022    0.277052     -2.119313    0.593341     -1.356346    -0.588896    -0.150197   
0.628659     0.998616     -0.015221    -0.017348    -0.047260    -0.048198    -2.161879    -0.635276    1.285505     -0.725138    0.282881     -2.150269    0.591259     -1.350016    -0.586532    -0.152720   
0.629058     0.998821     -0.014432    -0.015665    -0.043623    -0.047444    -2.200730    -0.631925    1.278294     -0.720640    0.289199     -2.180710    0.589305     -1.342845    -0.583857    -0.155461   
0.629420     0.999013     -0.013630    -0.014005    -0.039881    -0.046841    -2.239014    -0.627963    1.270073     -0.715602    0.296052     -2.210590    0.587522     -1.334850    -0.580919    -0.158470   
0.629747     0.999191     -0.012817    -0.012383    -0.036040    -0.046394    -2.276596    -0.623397    1.260740     -0.710107    0.303479     -2.239866    0.585950     -1.326050    -0.577770    -0.161786   
0.630040     0.999354     -0.011997    -0.010808    -0.032101    -0.046103    -2.313356    -0.618241    1.250221     -0.704252    0.311499     -2.268502    0.584632     -1.316477    -0.574464    -0.165451   
0.630301     0.999500     -0.011172    -0.009293    -0.028072    -0.045968    -2.349177    -0.612515    1.238465     -0.698140    0.320119     -2.296459    0.583603     -1.306148    -0.571059    -0.169498   
0.630530     0.999629     -0.010345    -0.007851    -0.023957    -0.045987    -2.383953    -0.606246    1.225456     -0.691888    0.329333     -2.323703    0.582901     -1.295094    -0.567615    -0.173956   
0.630730     0.999738     -0.009518    -0.006492    -0.019762    -0.046157    -2.417593    -0.599467    1.211219     -0.685617    0.339107     -2.350198    0.582556     -1.283343    -0.564189    -0.178847   
0.630901     0.999828     -0.008694    -0.005227    -0.015495    -0.046468    -2.450013    -0.592216    1.195826     -0.679461    0.349400     -2.375913    0.582598     -1.270930    -0.560841    -0.184188   
0.631047     0.999898     -0.007876    -0.004067    -0.011163    -0.046916    -2.481141    -0.584533    1.179392     -0.673555    0.360144     -2.400814    0.583053     -1.257891    -0.557624    -0.189991   
0.631168     0.999948     -0.007065    -0.003021    -0.006775    -0.047484    -2.510918    -0.576460    1.162083     -0.668044    0.371267     -2.424867    0.583943     -1.244270    -0.554593    -0.196258   
0.631267     0.999975     -0.006265    -0.002098    -0.002341    -0.048159    -2.539289    -0.568040    1.144102     -0.663071    0.382669     -2.448040    0.585286     -1.230118    -0.551794    -0.202991   
0.631345     0.999982     -0.005476    -0.001306    0.002131     -0.048926    -2.566213    -0.559316    1.125695     -0.658774    0.394239     -2.470295    0.587102     -1.215487    -0.549275    -0.210176   
0.631404     0.999967     -0.004700    -0.000653    0.006628     -0.049760    -2.591656    -0.550326    1.107139     -0.655286    0.405847     -2.491599    0.589403     -1.200440    -0.547075    -0.217797   
0.631447     0.999930     -0.003941    -0.000145    0.011139     -0.050641    -2.615590    -0.541111    1.088734     -0.652728    0.417347     -2.511912    0.592203     -1.185040    -0.545229    -0.225818   
0.631474     0.999872     -0.003198    0.000213     0.015653     -0.051546    -2.637993    -0.531706    1.070779     -0.651210    0.428582     -2.531199    0.595513     -1.169365    -0.543767    -0.234193   
0.631486     0.999794     -0.002474    0.000417     0.020157     -0.052447    -2.658851    -0.522142    1.053588     -0.650823    0.439394     -2.549419    0.599347     -1.153485    -0.542715    -0.242863   
0.631487     0.999695     -0.001770    0.000463     0.024638     -0.053315    -2.678155    -0.512449    1.037451     -0.651641    0.449625     -2.566535    0.603713     -1.137486    -0.542092    -0.251751   
0.631475     0.999576     -0.001088    0.000350     0.029084     -0.054121    -2.695900    -0.502651    1.022642     -0.653727    0.459139     -2.582506    0.608624     -1.121442    -0.541911    -0.260777   
0.631453     0.999439     -0.000426    0.000077     0.033481     -0.054836    -2.712089    -0.492769    1.009401     -0.657121    0.467823     -2.597298    0.614091     -1.105440    -0.542180    -0.269846   
0.631421     0.999285     0.000213     -0.000356    0.037817     -0.055430    -2.726729    -0.482821    0.997930     -0.661849    0.475590     -2.610868    0.620124     -1.089556    -0.542904    -0.278864   
0.631379     0.999114     0.000830     -0.000948    0.042078     -0.055873    -2.739830    -0.472820    0.988390     -0.667924    0.482390     -2.623185    0.626736     -1.073870    -0.544079    -0.287733   
0.631327     0.998927     0.001424     -0.001696    0.046252     -0.056136    -2.751411    -0.462776    0.980894     -0.675341    0.488204     -2.634214    0.633938     -1.058452    -0.545700    -0.296357   
0.631266     0.998727     0.001998     -0.002596    0.050326     -0.056190    -2.761495    -0.452699    0.975509     -0.684084    0.493044     -2.643923    0.641738     -1.043375    -0.547752    -0.304647   
0.631194     0.998515     0.002551     -0.003644    0.054289     -0.056009    -2.770110    -0.442591    0.972261     -0.694126    0.496947     -2.652287    0.650150     -1.028698    -0.550220    -0.312521   
0.631112     0.998293     0.003085     -0.004834    0.058130     -0.055568    -2.777289    -0.432458    0.971133     -0.705425    0.499971     -2.659277    0.659180     -1.014469    -0.553080    -0.319909   
0.631018     0.998061     0.003603     -0.006159    0.061836     -0.054844    -2.783072    -0.422301    0.972075     -0.717933    0.502191     -2.664875    0.668834     -1.000737    -0.556304    -0.326751   
0.630911     0.997822     0.004108     -0.007611    0.065400     -0.053815    -2.787499    -0.412121    0.975004     -0.731587    0.503687     -2.669061    0.679115     -0.987524    -0.559858    -0.333006   
0.630789     0.997577     0.004603     -0.009183    0.068813     -0.052467    -2.790619    -0.401919    0.979816     -0.746317    0.504553     -2.671823    0.690025     -0.974854    -0.563702    -0.338644   
0.630651     0.997328     0.005090     -0.010865    0.072066     -0.050783    -2.792479    -0.391696    0.986389     -0.762044    0.504880     -2.673147    0.701559     -0.962730    -0.567793    -0.343653   
0.630495     0.997076     0.005576     -0.012648    0.075152     -0.048751    -2.793136    -0.381453    0.994590     -0.778676    0.504763     -2.673027    0.713710     -0.951142    -0.572080    -0.348035   
0.630320     0.996824     0.006064     -0.014522    0.078066     -0.046360    -2.792641    -0.371192    1.004279     -0.796117    0.504295     -2.671457    0.726466     -0.940069    -0.576511    -0.351805   
0.630122     0.996572     0.006557     -0.016475    0.080802     -0.043608    -2.791054    -0.360916    1.015315     -0.814256    0.503565     -2.668435    0.739808     -0.929476    -0.581025    -0.354992   
0.629899     0.996323     0.007062     -0.018497    0.083358     -0.040491    -2.788434    -0.350629    1.027556     -0.832978    0.502656     -2.663961    0.753714     -0.919316    -0.585564    -0.357634   
0.629650     0.996077     0.007583     -0.020577    0.085730     -0.037011    -2.784840    -0.340338    1.040867     -0.852161    0.501646     -2.658037    0.768156     -0.909528    -0.590064    -0.359772   
0.629372     0.995836     0.008125     -0.022703    0.087917     -0.033169    -2.780332    -0.330051    1.055117     -0.871677    0.500606     -2.650665    0.783099     -0.900039    -0.594463    -0.361453   
0.629063     0.995601     0.008692     -0.024865    0.089920     -0.028978    -2.774970    -0.319779    1.070178     -0.891398    0.499596     -2.641849    0.798504     -0.890764    -0.598699    -0.362723   
0.628720     0.995372     0.009289     -0.027051    0.091739     -0.024448    -2.768816    -0.309536    1.085933     -0.911190    0.498672     -2.631595    0.814325     -0.881610    -0.602709    -0.363628   
0.628342     0.995152     0.009920     -0.029250    0.093376     -0.019595    -2.761929    -0.299341    1.102269     -0.930925    0.497878     -2.619911    0.830509     -0.872471    -0.606432    -0.364211   
0.627927     0.994940     0.010586     -0.031452    0.094835     -0.014440    -2.754372    -0.289212    1.119076     -0.950474    0.497258     -2.606807    0.846998     -0.863232    -0.609813    -0.364514   
0.627473     0.994737     0.011292     -0.033645    0.096121     -0.009003    -2.746203    -0.279173    1.136249     -0.969715    0.496839     -2.592295    0.863731     -0.853771    -0.612796    -0.364573   
0.626979     0.994544     0.012041     -0.035820    0.097238     -0.003313    -2.737483    -0.269248    1.153686     -0.988532    0.496643     -2.576391    0.880638     -0.843956    -0.615332    -0.364423   
0.626444     0.994360     0.012833     -0.037967    0.098193     0.002601     -2.728272    -0.259467    1.171283     -1.006816    0.496692     -2.559119    0.897642     -0.833657    -0.617372    -0.364098   
0.625868     0.994187     0.013669     -0.040078    0.098995     0.008707     -2.718633    -0.249860    1.188942     -1.024467    0.496989     -2.540506    0.914666     -0.822733    -0.618877    -0.363626   
0.625250     0.994023     0.014549     -0.042144    0.099650     0.014972     -2.708625    -0.240456    1.206556     -1.041393    0.497535     -2.520588    0.931625     -0.811050    -0.619808    -0.363035   
0.624590     0.993870     0.015473     -0.044158    0.100168     0.021360     -2.698310    -0.231288    1.224024     -1.057508    0.498321     -2.499416    0.948435     -0.798477    -0.620138    -0.362353   
0.623891     0.993726     0.016439     -0.046113    0.100557     0.027833     -2.687751    -0.222387    1.241236     -1.072744    0.499330     -2.477049    0.965010     -0.784895    -0.619847    -0.361600   
0.623152     0.993592     0.017444     -0.048004    0.100826     0.034358     -2.677011    -0.213783    1.258089     -1.087035    0.500541     -2.453563    0.981261     -0.770197    -0.618923    -0.360795   
0.622377     0.993468     0.018484     -0.049826    0.100985     0.040895     -2.666154    -0.205507    1.274474     -1.100328    0.501921     -2.429048    0.997105     -0.754295    -0.617365    -0.359959   
0.621567     0.993352     0.019555     -0.051575    0.101042     0.047411     -2.655242    -0.197588    1.290283     -1.112583    0.503438     -2.403622    1.012460     -0.737134    -0.615183    -0.359105   
0.620727     0.993245     0.020652     -0.053248    0.101007     0.053869     -2.644341    -0.190053    1.305412     -1.123770    0.505047     -2.377418    1.027250     -0.718688    -0.612400    -0.358251   
0.619861     0.993146     0.021767     -0.054845    0.100888     0.060238     -2.633515    -0.182929    1.319761     -1.133873    0.506708     -2.350593    1.041406     -0.698975    -0.609050    -0.357414   
0.618972     0.993056     0.022894     -0.056363    0.100691     0.066487     -2.622828    -0.176239    1.333238     -1.142884    0.508376     -2.323337    1.054867     -0.678053    -0.605173    -0.356613   
0.618067     0.992974     0.024024     -0.057804    0.100423     0.072587     -2.612345    -0.170008    1.345757     -1.150814    0.510006     -2.295858    1.067580     -0.656034    -0.600826    -0.355867   
0.617150     0.992899     0.025147     -0.059169    0.100091     0.078512     -2.602127    -0.164256    1.357247     -1.157679    0.511560     -2.268391    1.079508     -0.633081    -0.596074    -0.355204   
0.616229     0.992832     0.026256     -0.060459    0.099699     0.084236     -2.592238    -0.159002    1.367646     -1.163512    0.513003     -2.241199    1.090620     -0.609406    -0.590983    -0.354648   
0.615310     0.992773     0.027339     -0.061677    0.099252     0.089739     -2.582737    -0.154267    1.376909     -1.168353    0.514310     -2.214553    1.100900     -0.585272    -0.585634    -0.354228   
0.614400     0.992721     0.028387     -0.062825    0.098751     0.094999     -2.573683    -0.150066    1.385006     -1.172253    0.515466     -2.188749    1.110341     -0.560985    -0.580106    -0.353969   
0.613507     0.992678     0.029390     -0.063908    0.098200     0.100002     -2.565131    -0.146413    1.391919     -1.175266    0.516460     -2.164085    1.118950     -0.536887    -0.574481    -0.353894   
0.612638     0.992642     0.030336     -0.064928    0.097598     0.104731     -2.557131    -0.143323    1.397648     -1.177456    0.517299     -2.140855    1.126742     -0.513345    -0.568843    -0.354020   
0.611801     0.992615     0.031218     -0.065890    0.096947     0.109172     -2.549733    -0.140805    1.402204     -1.178887    0.517988     -2.119359    1.133736     -0.490745    -0.563267    -0.354358   
0.611004     0.992597     0.032025     -0.066796    0.096245     0.113314     -2.542979    -0.138868    1.405613     -1.179627    0.518542     -2.099872    1.139965     -0.469478    -0.557832    -0.354912   
0.610253     0.992589     0.032750     -0.067651    0.095492     0.117146     -2.536904    -0.137520    1.407910     -1.179738    0.518977     -2.082650    1.145454     -0.449919    -0.552608    -0.355683   
